Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
-,-,BGMafia12,764.47,0.0,1261.25,0.0,165.59,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2021-06-02
1495,-116,NicolasJavier,764.46,106.84,1097.11,-98.33,110.88,-68.39,12,8.0,0,0.0,12,8.0,0,0.0,0.0,0.0,2025-01-20
1496,-156,Clarinachos,763.71,0.0,1176.42,0.0,137.57,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-11-30
-,-,woosan,763.44,0.0,1091.09,0.0,109.22,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2023-07-30
1497,-153,PennyOrange,762.18,4.19,1127.81,-18.18,121.87,-7.46,12,2.0,0,0.0,12,2.0,0,0.0,0.0,0.0,2024-12-02
1498,-156,CaveMan8683,762.11,0.0,1205.04,0.0,147.64,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-24
1499,-156,thokk,761.9,0.0,1182.8,0.0,140.3,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2024-06-02
-,-,Mmcgo2,761.67,0.0,1207.67,0.0,148.67,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2022-03-06
-,-,Borewitsch,761.51,0.0,1274.42,0.0,170.97,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-09-06
-,-,LaFuria,760.99,0.0,1196.16,0.0,145.06,0.0,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2021-04-25
-,-,ralba,760.8,0.0,1145.98,0.0,128.4,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2022-06-05
1500,unretired,Devonia,759.92,187.54,1146.11,26.1,128.73,-53.81,14,8.0,2,2.0,12,6.0,0,0.0,14.29,14.29,2025-01-25
-,-,Fad23,759.69,0.0,1308.16,0.0,182.83,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2018-06-10
-,-,stacy_ovsyanka,759.35,0.0,1148.66,0.0,129.77,0.0,12,0.0,0,0.0,9,0.0,3,0.0,0.0,0.0,2020-11-08
-,-,budi,759.34,0.0,1246.42,0.0,162.36,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2021-03-02
-,-,wik84,759.34,0.0,1149.53,0.0,130.06,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-08-02
-,-,lingdianyike,759.27,0.0,1180.91,0.0,140.55,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,Dr.MilkDuck,759.26,0.0,1249.47,0.0,163.4,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-12-02
-,-,Kangaroodi,759.11,0.0,1325.67,0.0,188.85,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-06-21
-,-,Graffuh,757.27,0.0,1239.72,0.0,160.82,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2022-06-05
1501,-156,Bricks718,756.39,0.0,1122.97,0.0,122.19,0.0,14,0.0,2,0.0,12,0.0,0,0.0,14.29,0.0,2024-04-04
-,-,Tippin,755.01,0.0,1222.85,0.0,155.95,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-23
-,-,Pascalculate,754.69,0.0,1005.79,0.0,83.7,0.0,52,0.0,5,0.0,46,0.0,1,0.0,9.62,0.0,2023-06-04
-,-,LucaDiGennaro,753.63,0.0,1312.05,0.0,186.14,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2018-10-07
-,-,StarFollower,752.07,0.0,1065.51,0.0,104.48,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2023-10-29
-,-,chizcw,751.64,0.0,1115.63,0.0,121.33,0.0,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2021-03-02
-,-,lolowest,750.32,0.0,1168.63,0.0,139.43,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
1502,-154,Kradmesor,749.18,-0.2,1122.34,-44.23,124.39,-14.68,12,4.0,0,0.0,12,4.0,0,0.0,0.0,0.0,2024-12-06
-,-,MaLoY,748.0,0.0,1082.62,0.0,111.54,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
-,-,James2at8,747.65,0.0,1201.86,0.0,151.4,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-23
-,-,atry,747.63,0.0,1171.31,0.0,141.22,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
-,-,noppi,747.02,0.0,1292.92,0.0,181.97,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2019-12-29
-,-,GreyFrog,746.99,0.0,1315.47,0.0,189.49,0.0,6,0.0,1,0.0,3,0.0,2,0.0,16.67,0.0,2018-10-14
-,-,gvasil,744.88,0.0,1126.95,0.0,127.36,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2020-06-28
1503,new,Redda,744.8,294.8,1462.27,-37.73,239.16,239.16,2,2.0,1,1.0,1,1.0,0,0.0,50.0,50.0,2025-02-02
1504,-153,Rona_the_Terrible,744.47,0.0,1206.26,0.0,153.93,0.0,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2024-03-03
-,-,doodoo,743.91,0.0,1249.48,0.0,168.52,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-12-02
1505,new,Hectek,742.99,292.99,1165.97,-334.03,140.99,140.99,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2025-01-16
-,-,Rincy73,741.97,0.0,1169.43,0.0,142.49,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,dudurban,741.68,0.0,1210.92,0.0,156.41,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-01-16
1506,new,Davidson,741.51,291.51,1298.61,-201.39,185.7,185.7,4,4.0,0,0.0,4,4.0,0,0.0,0.0,0.0,2025-02-05
-,-,john1325,741.27,0.0,964.23,0.0,74.32,0.0,108,0.0,13,0.0,94,0.0,1,0.0,12.04,0.0,2021-08-08
-,-,Drako,740.2,0.0,1163.13,0.0,140.97,0.0,8,0.0,1,0.0,7,0.0,0,0.0,12.5,0.0,2024-02-23
-,-,williamtywong,740.06,0.0,1035.4,0.0,98.45,0.0,24,0.0,4,0.0,19,0.0,1,0.0,16.67,0.0,2021-03-02
-,-,bouzou,739.57,0.0,1174.49,0.0,144.97,0.0,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2021-01-24
-,-,Billtje,738.66,0.0,1231.83,0.0,164.39,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2021-03-02
-,-,LordCreed,737.38,0.0,1219.75,0.0,160.79,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-09-13
-,-,hewb2006,737.25,0.0,1042.88,0.0,101.88,0.0,30,0.0,2,0.0,27,0.0,1,0.0,6.67,0.0,2021-10-24
1507,-154,BigAAA,736.47,0.0,1153.05,0.0,138.86,0.0,8,0.0,0,0.0,8,0.0,0,0.0,0.0,0.0,2024-04-04
-,-,Flam3ister,735.44,0.0,1163.16,0.0,142.58,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,Dunedrain,734.99,0.0,1195.74,0.0,153.58,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2022-03-06
-,-,Melo0,734.41,0.0,1154.81,0.0,140.13,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,Diglosgr,734.37,0.0,1008.22,0.0,91.28,0.0,24,0.0,1,0.0,23,0.0,0,0.0,4.17,0.0,2022-10-30
-,-,HostileApostle,733.2,0.0,1032.51,0.0,99.77,0.0,42,0.0,6,0.0,34,0.0,2,0.0,14.29,0.0,2020-03-15
-,-,dyz,732.71,0.0,1194.75,0.0,154.02,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,Sleepwalker,732.61,0.0,1253.85,0.0,173.75,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2019-12-30
-,-,disszy,732.24,0.0,1098.38,0.0,122.05,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2021-04-25
1508,new,TTTE,731.23,281.23,1421.8,-78.2,230.19,230.19,2,2.0,1,1.0,1,1.0,0,0.0,50.0,50.0,2025-01-08
-,-,VeniVidiVindi,731.18,0.0,1227.95,0.0,165.59,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2021-06-02
-,-,Baseballbob,729.74,0.0,1085.08,0.0,118.45,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2020-08-02
-,-,Alpha.K,729.22,0.0,1177.0,0.0,149.26,0.0,10,0.0,0,0.0,8,0.0,2,0.0,0.0,0.0,2023-03-05
1509,-153,eduarsu,729.18,0.0,1127.28,0.0,132.7,0.0,10,0.0,1,0.0,7,0.0,2,0.0,10.0,0.0,2024-09-22
-,-,Apofis,728.66,0.0,1155.95,0.0,142.43,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
1510,new,Yookie,727.41,277.41,1451.48,-48.52,241.36,241.36,2,2.0,1,1.0,1,1.0,0,0.0,50.0,50.0,2025-02-16
1511,-154,Oso,726.7,0.0,1421.68,0.0,231.66,0.0,2,0.0,1,0.0,1,0.0,0,0.0,50.0,0.0,2024-11-25
-,-,TroutYossarian,726.59,0.0,1055.79,0.0,109.73,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
1512,new,SpillisWillis,726.35,276.35,1070.85,-429.15,114.83,114.83,12,12.0,0,0.0,12,12.0,0,0.0,0.0,0.0,2025-01-28
-,-,Maghda,725.87,0.0,1199.58,0.0,157.9,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2020-12-02
-,-,IndianaJones,725.26,0.0,1017.04,0.0,97.26,0.0,24,0.0,1,0.0,22,0.0,1,0.0,4.17,0.0,2023-01-29
1513,-151,amit871,725.06,14.39,1033.21,1.87,102.72,-4.17,16,2.0,1,0.0,14,1.0,1,1.0,6.25,-0.89,2024-12-03
-,-,KingBilly,723.72,0.0,1091.48,0.0,122.59,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-02-23
1514,-156,S0neca_,722.91,0.0,1258.14,0.0,178.41,0.0,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2024-11-30
-,-,gavanoza,722.18,0.0,1056.43,0.0,111.42,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2023-04-30
-,-,Hethalos,721.99,0.0,1500.0,0.0,259.34,0.0,2,0.0,1,0.0,1,0.0,0,0.0,50.0,0.0,2018-02-18
-,-,captanc,721.89,0.0,1047.88,0.0,108.66,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2021-10-24
-,-,AshLikeSnow,721.36,0.0,1500.0,0.0,259.55,0.0,2,0.0,1,0.0,1,0.0,0,0.0,50.0,0.0,2017-11-12
-,-,snowwll,718.51,0.0,1086.47,0.0,122.65,0.0,12,0.0,0,0.0,6,0.0,6,0.0,0.0,0.0,2023-10-29
-,-,DiegoCoelho,718.1,0.0,1091.23,0.0,124.38,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2022-06-05
1515,new,ElArchitekto,717.07,267.07,1066.9,-433.1,116.61,116.61,12,12.0,2,2.0,10,10.0,0,0.0,16.67,16.67,2025-01-27
-,-,Zurabman,715.13,0.0,1207.2,0.0,164.02,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-12-02
-,-,Dleco,714.52,0.0,1157.0,0.0,147.49,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2021-12-05
-,-,cassini23,714.28,0.0,1156.98,0.0,147.57,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-06-04
1516,-155,Ronald,712.38,0.0,1021.57,0.0,103.06,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2024-10-29
-,-,WWG1WGA,711.1,0.0,1162.43,0.0,150.44,0.0,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-08-02
-,-,Paakit,710.38,0.0,1041.12,0.0,110.25,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,popdragon,710.28,0.0,1068.26,0.0,119.33,0.0,14,0.0,0,0.0,14,0.0,0,0.0,0.0,0.0,2024-01-16
1517,new,cardboard,709.52,259.52,1135.03,-364.97,141.84,141.84,8,8.0,1,1.0,7,7.0,0,0.0,12.5,12.5,2025-01-22
-,-,Bsquared,708.67,0.0,1201.14,0.0,164.16,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2021-03-02
-,-,Vv_Sazer,708.33,0.0,1094.63,0.0,128.77,0.0,12,0.0,1,0.0,9,0.0,2,0.0,8.33,0.0,2021-06-02
1518,-138,sjgardner3,707.16,52.22,1064.96,-16.34,119.27,-22.86,18,6.0,3,1.0,15,5.0,0,0.0,16.67,0.0,2025-01-23
-,-,roderigo,705.21,0.0,1070.18,0.0,121.66,0.0,22,0.0,2,0.0,20,0.0,0,0.0,9.09,0.0,2020-01-27
-,-,dra49,703.66,0.0,938.38,0.0,78.24,0.0,62,0.0,3,0.0,58,0.0,1,0.0,4.84,0.0,2023-01-29
-,-,fmfglkhk,703.41,0.0,1142.77,0.0,146.46,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
1519,new,StefanOkrzeja,703.15,253.15,1131.4,-368.6,142.75,142.75,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2024-12-09
-,-,SirBrandalot,702.94,0.0,1212.66,0.0,169.91,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-09-06
1520,new,kivirowei,702.41,252.41,1034.23,-465.77,110.61,110.61,12,12.0,0,0.0,12,12.0,0,0.0,0.0,0.0,2025-01-21
1521,-152,Durpan,700.1,21.98,1093.59,-135.78,131.16,-52.59,12,8.0,0,0.0,12,8.0,0,0.0,0.0,0.0,2025-01-26
1522,new,jimlaughs64,699.81,249.81,1151.21,-348.79,150.47,150.47,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2024-12-10
-,-,bananarepublic,699.13,0.0,1158.95,0.0,153.27,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2021-06-02
-,-,Adamantium18,698.98,0.0,1134.29,0.0,145.1,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2020-05-10
-,-,Tapis_volant,697.62,0.0,1208.64,0.0,170.34,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-09-06
-,-,MacBad,697.06,0.0,1167.51,0.0,156.82,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-06-28
1523,-160,greslack,695.91,0.0,1171.28,0.0,158.45,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2024-09-15
-,-,shall7,695.71,0.0,1170.14,0.0,158.14,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-06-21
-,-,Athenaios,692.95,0.0,1171.22,0.0,159.42,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-06-28
-,-,shanwh,692.79,0.0,1123.35,0.0,143.52,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2020-08-02
-,-,putritralala,690.88,0.0,1043.43,0.0,117.52,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2021-06-02
-,-,JaneHatke,690.46,0.0,903.53,0.0,71.02,0.0,144,0.0,11,0.0,132,0.0,1,0.0,7.64,0.0,2022-01-30
-,-,Masaka,689.09,0.0,1106.57,0.0,139.16,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-03-02
-,-,Nemo233,688.55,0.0,1191.14,0.0,167.53,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-12-02
-,-,TheJamesBlake,688.47,0.0,1124.0,0.0,145.18,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
1524,new,kamilya,687.21,237.21,1337.42,-162.58,216.73,216.73,2,2.0,0,0.0,2,2.0,0,0.0,0.0,0.0,2024-12-10
-,-,Frimandyr,686.68,0.0,1246.67,0.0,186.66,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-06-28
-,-,denguny,686.68,0.0,1246.67,0.0,186.66,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-06-21
-,-,dralbright,686.68,0.0,1246.67,0.0,186.66,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-06-28
-,-,Monacomat,684.53,0.0,1332.47,0.0,215.98,0.0,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2017-11-12
1525,new,SimonLaycock,683.83,233.83,1433.17,-66.83,249.78,249.78,2,2.0,1,1.0,1,1.0,0,0.0,50.0,50.0,2025-01-04
1526,-155,Kugi,682.04,9.57,1106.21,-176.47,141.39,-62.01,6,4.0,0,0.0,6,4.0,0,0.0,0.0,0.0,2024-12-07
-,-,hs8127,681.98,0.0,1106.77,0.0,141.6,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-02-12
-,-,mitroCZECH,681.91,0.0,1194.76,0.0,170.95,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-12-02
-,-,suburbius,681.3,0.0,977.48,0.0,98.73,0.0,36,0.0,3,0.0,33,0.0,0,0.0,8.33,0.0,2020-12-02
-,-,Ramoneror,681.28,0.0,1148.93,0.0,155.88,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2022-03-06
-,-,Roybocop,681.11,0.0,1110.46,0.0,143.11,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2022-03-06
-,-,KingCarlos,680.75,0.0,1050.4,0.0,123.22,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2022-09-04
1527,-159,AzzCark,678.61,0.0,1137.76,0.0,153.05,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-09-04
-,-,JurisII,676.94,0.0,974.39,0.0,99.15,0.0,18,0.0,1,0.0,16,0.0,1,0.0,5.56,0.0,2023-04-16
-,-,picoro-kun,675.87,0.0,1062.55,0.0,128.89,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-11-08
1528,-110,Sislar,673.95,146.02,1106.19,-89.8,144.08,-78.61,6,4.0,0,0.0,6,4.0,0,0.0,0.0,0.0,2024-12-02
-,-,torang_ei,672.21,0.0,1122.44,0.0,150.08,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-23
-,-,GullyRiddims,671.64,0.0,1034.59,0.0,120.98,0.0,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2021-09-05
1529,-122,Zielonus,670.75,89.6,1047.3,10.83,125.52,-26.26,12,6.0,1,1.0,11,5.0,0,0.0,8.33,8.33,2025-01-23
-,-,jineegood,670.22,0.0,1096.51,0.0,142.1,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,CuteMiner,668.76,0.0,1167.47,0.0,166.24,0.0,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2021-12-05
-,-,AlbertoMCS,668.76,0.0,1167.47,0.0,166.24,0.0,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2021-12-05
1530,new,boev,667.62,217.62,1273.01,-226.99,201.8,201.8,2,2.0,0,0.0,2,2.0,0,0.0,0.0,0.0,2025-02-01
-,-,JasonZhang0826,666.87,0.0,1005.08,0.0,112.74,0.0,12,0.0,0,0.0,11,0.0,1,0.0,0.0,0.0,2022-05-01
-,-,Toreander,666.86,0.0,1147.05,0.0,160.07,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2021-03-02
1531,unretired,denwiller,666.73,-4.14,1088.18,-41.73,140.48,-12.53,8,2.0,0,0.0,8,2.0,0,0.0,0.0,0.0,2024-12-08
-,-,jasdrakken,663.57,0.0,1117.01,0.0,151.15,0.0,12,0.0,2,0.0,9,0.0,1,0.0,16.67,0.0,2019-05-19
-,-,XenoMatt,663.06,0.0,1044.88,0.0,127.27,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-04-25
-,-,Lahila,661.48,0.0,943.83,0.0,94.12,0.0,36,0.0,2,0.0,33,0.0,1,0.0,5.56,0.0,2021-10-24
-,-,CefreBunda,660.13,0.0,1219.32,0.0,186.4,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2018-06-10
1532,-154,Esqarrouth,659.19,0.0,1087.0,0.0,142.6,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-05-15
-,-,krull007,658.11,0.0,1220.33,0.0,187.41,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2019-09-30
-,-,burnedPotato,656.37,0.0,1211.04,0.0,184.89,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-06-28
-,-,12thManStanding,655.73,0.0,1224.88,0.0,189.72,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2018-06-17
-,-,Moncop,654.43,0.0,1107.33,0.0,150.97,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2021-12-05
1533,new,FSY,654.0,204.0,1073.51,-426.49,139.84,139.84,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2024-12-10
-,-,Imperator_Europy,653.12,0.0,994.08,0.0,113.65,0.0,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2020-11-08
-,-,Ragnar18,652.95,0.0,1011.62,0.0,119.56,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
-,-,Walleywalker,649.64,0.0,1163.84,0.0,171.4,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2021-03-02
1534,-152,SpectralB4dger,648.16,-4.59,1087.78,-64.77,146.54,-20.06,6,2.0,0,0.0,6,2.0,0,0.0,0.0,0.0,2024-12-06
-,-,syc8295,648.07,0.0,1190.37,0.0,180.77,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-09-06
1535,-152,Muzerious,648.07,0.0,1130.0,0.0,160.64,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-30
-,-,Vladmech,647.07,0.0,950.61,0.0,101.18,0.0,24,0.0,5,0.0,18,0.0,1,0.0,20.83,0.0,2021-04-25
1536,-152,kemal,647.03,0.0,1266.57,0.0,206.51,0.0,2,0.0,0,0.0,2,0.0,0,0.0,0.0,0.0,2024-11-26
-,-,Weasel69,646.79,0.0,1003.77,0.0,118.99,0.0,12,0.0,0,0.0,10,0.0,2,0.0,0.0,0.0,2022-10-30
-,-,ZeroMaximus,644.47,0.0,1145.49,0.0,167.01,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-01-16
-,-,sparkyal,644.32,0.0,1211.28,0.0,188.99,0.0,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2020-09-13
-,-,Fleron,642.32,0.0,1053.97,0.0,137.22,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-11-08
-,-,BengtBapper,635.96,0.0,1079.97,0.0,148.0,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2021-09-05
-,-,withmuzic,635.91,0.0,1172.36,0.0,178.82,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2018-12-17
-,-,LavenderQueen,635.71,0.0,1183.34,0.0,182.54,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2024-01-16
-,-,ImPlayingN4K3D,634.19,0.0,1121.44,0.0,162.42,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2021-03-02
1537,-149,Kozzie,633.89,0.0,999.61,0.0,121.91,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-04-28
1538,-164,HolyOne,633.39,-30.34,1065.01,-209.11,143.87,-59.59,6,4.0,0,0.0,6,4.0,0,0.0,0.0,0.0,2024-12-04
1539,-124,JackoKun,632.17,84.82,1103.24,-119.15,157.02,-67.99,6,4.0,0,0.0,6,4.0,0,0.0,0.0,0.0,2024-12-12
-,-,Anto-8080,630.86,0.0,1157.02,0.0,175.39,0.0,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2020-09-13
1540,-135,Execut0r,630.42,43.46,1160.04,-111.89,176.54,-51.78,4,2.0,0,0.0,4,2.0,0,0.0,0.0,0.0,2025-01-22
-,-,PixiePete,629.38,0.0,1058.14,0.0,142.92,0.0,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-09-06
-,-,Nanozawr,628.98,0.0,1118.47,0.0,163.16,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-09-06
-,-,Fair_Kate,628.88,0.0,961.63,0.0,110.92,0.0,12,0.0,0,0.0,11,0.0,1,0.0,0.0,0.0,2023-07-30
-,-,irvan,625.84,0.0,1061.15,0.0,145.1,0.0,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2020-05-10
-,-,jjk,625.78,0.0,1089.67,0.0,154.63,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,iLuden,625.43,0.0,1008.33,0.0,127.63,0.0,16,0.0,1,0.0,15,0.0,0,0.0,6.25,0.0,2020-12-02
-,-,SanaRana,625.26,0.0,1139.61,0.0,171.45,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2020-09-13
-,-,neomore,625.0,0.0,1072.34,0.0,149.11,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2021-09-05
-,-,Zeider,624.71,0.0,1278.67,0.0,217.99,0.0,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2018-02-18
1541,-115,flacoforro,624.4,167.28,1101.06,89.42,158.89,-25.95,8,4.0,1,1.0,7,3.0,0,0.0,12.5,12.5,2025-01-21
-,-,ching_chong,623.48,0.0,968.97,0.0,115.16,0.0,14,0.0,0,0.0,13,0.0,1,0.0,0.0,0.0,2024-02-04
-,-,NICKnACK,623.35,0.0,1183.34,0.0,186.66,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2020-06-28
-,-,ducos,623.35,0.0,1183.34,0.0,186.66,0.0,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2020-06-28
-,-,plamen,622.25,0.0,1057.37,0.0,145.04,0.0,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2022-06-05
1542,new,rachpablo182,622.08,172.08,1092.99,-407.01,156.97,156.97,6,6.0,0,0.0,6,6.0,0,0.0,0.0,0.0,2024-12-06
-,-,deaddams,621.79,0.0,921.39,0.0,99.87,0.0,36,0.0,2,0.0,34,0.0,0,0.0,5.56,0.0,2021-03-02
